transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_031586049.1	6.0	19.0	0.0	1.0	1.0	inf	-0.24
rna-XM_031586052.1	6.0	16.0	0.0	1.0	1.0	inf	-0.2727272727272727
rna-XM_031586050.1	3.0	17.0	0.0	1.0	1.0	inf	-0.15
rna-XM_012831449.2	4.0	23.0	0.0	0.0	1.0	nan	NA
rna-XM_031586449.1	10.0	26.0	2.0	1.0	0.21906116642958748	0.19230769230769232	0.38888888888888884
rna-XM_012831467.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031585954.1	2.0	8.0	0.0	1.0	1.0	inf	-0.2
rna-XM_012831456.2	2.0	8.0	0.0	1.0	1.0	inf	-0.2
rna-XM_012831442.2	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012831410.2	5.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031586272.1	17.0	27.0	3.0	1.0	0.294172062904718	0.20987654320987653	0.36363636363636365
rna-XM_031586271.1	17.0	27.0	3.0	1.0	0.294172062904718	0.20987654320987653	0.36363636363636365
rna-XM_031586275.1	7.0	0.0	0.0	1.0	0.125	inf	-1.0
rna-XM_031586274.1	6.0	1.0	0.0	1.0	0.25	inf	-0.8571428571428571
rna-XM_012831407.2	4.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031585957.1	38.0	32.0	4.0	3.0	1.0	0.890625	0.02857142857142858
rna-XM_012831496.2	8.0	10.0	0.0	2.0	0.49473684210526314	inf	-0.4444444444444444
rna-XM_012831521.2	2.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012831474.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586283.1	2.0	12.0	2.0	1.0	0.12058823529411766	0.08333333333333333	0.5238095238095237
rna-XM_012831451.2	2.0	12.0	2.0	1.0	0.12058823529411766	0.08333333333333333	0.5238095238095237
rna-XM_012831452.2	2.0	12.0	2.0	1.0	0.12058823529411766	0.08333333333333333	0.5238095238095237
rna-XM_031586422.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012831432.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012831404.2	7.0	4.0	2.0	1.0	1.0	0.875	0.030303030303030276
rna-XM_012831520.2	1.0	0.0	0.0	1.0	1.0	inf	-1.0
rna-XM_012831495.2	0.0	4.0	0.0	2.0	1.0	nan	0.0
rna-XM_012831468.2	33.0	62.0	1.0	2.0	1.0	1.064516129032258	-0.01403508771929829
rna-XM_012831470.2	3.0	7.0	1.0	0.0	0.3636363636363637	0.0	0.7
rna-XM_031586365.1	15.0	35.0	1.0	0.0	0.3137254901960784	0.0	0.7
rna-XM_012831510.2	15.0	35.0	1.0	0.0	0.3137254901960784	0.0	0.7
rna-XM_012831491.2	0.0	5.0	0.0	4.0	1.0	nan	0.0
rna-XM_012831480.2	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_012831478.2	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_012831479.2	0.0	2.0	0.0	1.0	1.0	nan	0.0
rna-XM_012831477.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586311.1	0.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_012831461.2	2.0	7.0	0.0	4.0	1.0	inf	-0.2222222222222222
rna-XM_031586572.1	1.0	1.0	1.0	0.0	1.0	0.0	0.5
rna-XM_012831403.2	1.0	1.0	2.0	0.0	1.0	0.0	0.5
rna-XM_031586571.1	1.0	1.0	3.0	0.0	0.4000000000000001	0.0	0.5
rna-XM_031586570.1	1.0	1.0	2.0	0.0	1.0	0.0	0.5
rna-XM_031585715.1	0.0	20.0	0.0	2.0	1.0	nan	0.0
rna-XM_031585716.1	0.0	20.0	0.0	2.0	1.0	nan	0.0
rna-XM_012831439.2	0.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012831440.2	0.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_031585717.1	0.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012831441.2	0.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_031585718.1	0.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_012831401.2	6.0	14.0	1.0	7.0	0.6333637377115637	3.0	-0.175
rna-XM_031585711.1	6.0	15.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_012831455.2	6.0	15.0	0.0	1.0	1.0	inf	-0.2857142857142857
rna-XM_031585709.1	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_031585712.1	3.0	6.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031585710.1	4.0	7.0	0.0	1.0	1.0	inf	-0.36363636363636365
rna-XM_031585713.1	5.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031586406.1	12.0	31.0	0.0	0.0	1.0	nan	NA
rna-XM_012831498.2	4.0	9.0	0.0	3.0	0.5285714285714286	inf	-0.3076923076923077
rna-XM_012831489.2	2.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031586172.1	2.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_031585799.1	9.0	2.0	2.0	3.0	0.24450549450549453	6.75	-0.4181818181818182
rna-XM_031585800.1	8.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031585802.1	7.0	26.0	0.0	2.0	1.0	inf	-0.21212121212121213
rna-XM_012831492.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031586276.1	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012831430.2	2.0	8.0	0.0	3.0	1.0	inf	-0.2
rna-XM_031586246.1	38.0	38.0	1.0	1.0	1.0	1.0	0.0
rna-XM_031586249.1	38.0	38.0	1.0	1.0	1.0	1.0	0.0
rna-XM_031586247.1	38.0	38.0	1.0	1.0	1.0	1.0	0.0
rna-XM_031586248.1	38.0	38.0	1.0	1.0	1.0	1.0	0.0
rna-XM_031586487.1	4.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031586762.1	39.0	51.0	2.0	1.0	0.5810458825886596	0.38235294117647056	0.23333333333333328
rna-XM_012831454.2	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031586292.1	0.0	17.0	0.0	1.0	1.0	nan	0.0
rna-XM_012831522.2	0.0	17.0	0.0	1.0	1.0	nan	0.0
rna-XM_012831450.2	3.0	20.0	0.0	1.0	1.0	inf	-0.13043478260869565
rna-XM_031586535.1	13.0	15.0	8.0	1.0	0.05011011737439794	0.10833333333333334	0.42460317460317454
rna-XM_031586534.1	14.0	15.0	11.0	1.0	0.013336969530503303	0.08484848484848485	0.43390804597701144
rna-XM_031586533.1	14.0	15.0	11.0	1.0	0.013336969530503303	0.08484848484848485	0.43390804597701144
rna-XM_031586532.1	20.0	53.0	4.0	7.0	0.7211909101529952	0.660377358490566	0.08966376089663763
rna-XM_031585803.1	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031586544.1	2.0	12.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_012831460.2	2.0	12.0	0.0	1.0	1.0	inf	-0.14285714285714285
rna-XM_012831484.2	7.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012831391.2	9.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012831390.2	4.0	12.0	1.0	0.0	0.29411764705882354	0.0	0.75
rna-XM_031586545.1	4.0	12.0	1.0	0.0	0.29411764705882354	0.0	0.75
rna-XM_012831483.2	33.0	8.0	2.0	0.0	1.0	0.0	0.19512195121951215
rna-XM_031586547.1	18.0	17.0	1.0	1.0	1.0	1.0588235294117647	-0.014285714285714235
rna-XM_012831482.2	20.0	17.0	1.0	1.0	1.0	1.1764705882352942	-0.04054054054054057
rna-XM_012831464.2	4.0	14.0	0.0	2.0	1.0	inf	-0.2222222222222222
rna-XM_012831389.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586546.1	6.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_012831437.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012831516.2	0.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012831444.2	1.0	17.0	1.0	0.0	0.10526315789473684	0.0	0.9444444444444444
rna-XM_031586536.1	24.0	29.0	0.0	1.0	1.0	inf	-0.4528301886792453
rna-XM_031586537.1	24.0	29.0	0.0	1.0	1.0	inf	-0.4528301886792453
rna-XM_031586539.1	24.0	29.0	0.0	1.0	1.0	inf	-0.4528301886792453
rna-XM_031586541.1	24.0	29.0	0.0	1.0	1.0	inf	-0.4528301886792453
rna-XM_031586538.1	24.0	29.0	0.0	1.0	1.0	inf	-0.4528301886792453
rna-XM_031586540.1	23.0	28.0	0.0	1.0	1.0	inf	-0.45098039215686275
rna-XM_031586542.1	21.0	28.0	0.0	1.0	1.0	inf	-0.42857142857142855
rna-XM_031586543.1	23.0	29.0	1.0	3.0	0.6272808952054234	2.3793103448275863	-0.1923076923076923
rna-XM_012831387.2	11.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031585841.1	11.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012831487.2	10.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_012831486.2	10.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_031585843.1	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031585845.1	20.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031585844.1	49.0	20.0	0.0	0.0	1.0	nan	NA
rna-XM_031585804.1	11.0	9.0	0.0	0.0	1.0	nan	NA
rna-XM_031585805.1	42.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_031585806.1	37.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_031585807.1	44.0	24.0	1.0	1.0	1.0	1.8333333333333333	-0.1470588235294118
rna-XM_012818410.2	9.0	23.0	0.0	0.0	1.0	nan	NA
rna-XM_012818385.2	5.0	5.0	0.0	3.0	0.2307692307692308	inf	-0.5
rna-XM_031585808.1	12.0	7.0	3.0	1.0	1.0	0.5714285714285714	0.11842105263157898
rna-XM_012818413.2	0.0	19.0	0.0	4.0	1.0	nan	0.0
rna-XM_012818371.2	37.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031585999.1	14.0	43.0	1.0	0.0	0.2586206896551724	0.0	0.7543859649122807
rna-XM_012818401.2	7.0	28.0	0.0	0.0	1.0	nan	NA
rna-XM_031586467.1	13.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031586468.1	14.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031586466.1	15.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031586452.1	38.0	60.0	0.0	2.0	0.5240404040404041	inf	-0.3877551020408163
rna-XM_012818374.2	38.0	60.0	0.0	2.0	0.5240404040404041	inf	-0.3877551020408163
rna-XM_031586448.1	5.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012818402.2	1.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031586451.1	2.0	15.0	1.0	1.0	0.2982456140350877	0.13333333333333333	0.38235294117647056
rna-XM_012818400.2	2.0	14.0	1.0	1.0	0.3137254901960785	0.14285714285714285	0.375
rna-XM_031585776.1	20.0	17.0	0.0	2.0	0.23076923076923078	inf	-0.5405405405405406
rna-XM_031585777.1	20.0	17.0	0.0	2.0	0.23076923076923078	inf	-0.5405405405405406
rna-XM_031585778.1	20.0	17.0	0.0	2.0	0.23076923076923078	inf	-0.5405405405405406
rna-XM_031585775.1	14.0	30.0	0.0	2.0	1.0	inf	-0.3181818181818182
rna-XM_012818392.2	14.0	30.0	0.0	2.0	1.0	inf	-0.3181818181818182
rna-XM_012818393.2	14.0	30.0	0.0	2.0	1.0	inf	-0.3181818181818182
rna-XM_031585749.1	9.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012818394.2	9.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012818396.2	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031585750.1	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031585747.1	7.0	14.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031585746.1	7.0	14.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_012818387.2	0.0	7.0	0.0	1.0	1.0	nan	0.0
rna-XM_012818386.2	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031585975.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012818403.2	9.0	27.0	0.0	0.0	1.0	nan	NA
rna-XM_031586559.1	18.0	14.0	1.0	1.0	1.0	1.2857142857142858	-0.0625
rna-XM_012818383.2	2.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012818404.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012818405.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031585810.1	476.0	186.0	5.0	3.0	0.6933294717998487	1.5354838709677419	-0.0940332326283988
rna-XM_031586556.1	1.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031586557.1	1.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_012818391.2	1.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031585785.1	87.0	93.0	2.0	0.0	0.23775119907716594	0.0	0.5166666666666666
rna-XM_031585784.1	87.0	93.0	2.0	0.0	0.23775119907716594	0.0	0.5166666666666666
rna-XM_031585783.1	87.0	93.0	2.0	0.0	0.23775119907716594	0.0	0.5166666666666666
rna-XM_031585786.1	86.0	93.0	2.0	0.0	0.23499079189686922	0.0	0.5195530726256983
rna-XM_012818389.2	83.0	89.0	2.0	0.0	0.23719354195734502	0.0	0.5174418604651163
rna-XM_012818388.2	79.0	86.0	2.0	0.0	0.23374936873241464	0.0	0.5212121212121212
rna-XM_012815525.2	10.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_012815526.2	10.0	36.0	0.0	0.0	1.0	nan	NA
rna-XM_012815527.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031586577.1	133.0	325.0	0.0	5.0	0.3278001696264097	inf	-0.2903930131004367
rna-XM_012815500.2	7.0	10.0	0.0	0.0	1.0	nan	NA
rna-XM_031585939.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012815510.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031585938.1	0.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_031585894.1	0.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031586227.1	13.0	18.0	0.0	1.0	1.0	inf	-0.41935483870967744
rna-XM_012815531.2	4.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_012815509.2	8.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012815503.2	7.0	31.0	0.0	0.0	1.0	nan	NA
rna-XM_012815504.2	11.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_012815522.2	5.0	39.0	0.0	0.0	1.0	nan	NA
rna-XM_031585722.1	2.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031585721.1	2.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031585723.1	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_031586255.1	114.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031585811.1	80.0	33.0	0.0	0.0	1.0	nan	NA
rna-XM_031586201.1	44.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_031585812.1	92.0	29.0	0.0	0.0	1.0	nan	NA
rna-XM_031585813.1	33.0	12.0	0.0	0.0	1.0	nan	NA
rna-XM_031585814.1	36.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031586392.1	2.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031586398.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031585815.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031586391.1	10.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031586569.1	16.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_031586568.1	18.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012836083.2	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012836082.2	5.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_012836081.2	5.0	22.0	0.0	0.0	1.0	nan	NA
rna-XM_031586206.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586211.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586209.1	13.0	51.0	0.0	0.0	1.0	nan	NA
rna-XM_031586213.1	13.0	51.0	0.0	0.0	1.0	nan	NA
rna-XM_031586212.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586207.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586219.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586208.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586210.1	13.0	52.0	0.0	0.0	1.0	nan	NA
rna-XM_031586215.1	13.0	46.0	0.0	0.0	1.0	nan	NA
rna-XM_031586218.1	13.0	51.0	0.0	0.0	1.0	nan	NA
rna-XM_031586220.1	13.0	51.0	0.0	0.0	1.0	nan	NA
rna-XM_031586217.1	12.0	49.0	0.0	0.0	1.0	nan	NA
rna-XM_031586216.1	12.0	49.0	0.0	0.0	1.0	nan	NA
rna-XM_031586221.1	12.0	48.0	0.0	0.0	1.0	nan	NA
rna-XM_012836064.2	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012836062.2	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_012836075.2	11.0	42.0	0.0	1.0	1.0	inf	-0.20754716981132076
rna-XM_031585754.1	11.0	42.0	0.0	1.0	1.0	inf	-0.20754716981132076
rna-XM_031585753.1	11.0	42.0	0.0	1.0	1.0	inf	-0.20754716981132076
rna-XM_031585756.1	11.0	42.0	0.0	1.0	1.0	inf	-0.20754716981132076
rna-XM_031585751.1	11.0	42.0	0.0	1.0	1.0	inf	-0.20754716981132076
rna-XM_031585752.1	11.0	42.0	0.0	1.0	1.0	inf	-0.20754716981132076
rna-XM_031585816.1	11.0	14.0	0.0	1.0	1.0	inf	-0.44
rna-XM_031586158.1	24.0	33.0	1.0	0.0	0.43103448275862066	0.0	0.5789473684210527
rna-XM_031586124.1	6.0	7.0	0.0	1.0	1.0	inf	-0.46153846153846156
rna-XM_012836057.2	7.0	8.0	0.0	1.0	1.0	inf	-0.4666666666666667
rna-XM_031586553.1	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586552.1	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586551.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_031586550.1	2.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586549.1	4.0	9.0	1.0	1.0	1.0	0.4444444444444444	0.1923076923076923
rna-XM_031586319.1	7.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031586318.1	7.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_031586023.1	17.0	36.0	1.0	7.0	0.41652362476961363	3.3055555555555554	-0.19575471698113206
rna-XM_031585961.1	4.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_012836109.2	4.0	18.0	0.0	0.0	1.0	nan	NA
rna-XM_031585817.1	10.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_031586236.1	10.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012836028.2	33.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_031586555.1	33.0	24.0	0.0	0.0	1.0	nan	NA
rna-XM_012836049.2	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_031586564.1	26.0	9.0	1.0	0.0	1.0	0.0	0.2571428571428571
rna-XM_031586566.1	26.0	9.0	1.0	0.0	1.0	0.0	0.2571428571428571
rna-XM_031586565.1	26.0	9.0	1.0	0.0	1.0	0.0	0.2571428571428571
rna-XM_031585818.1	2.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_031585820.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031585821.1	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_031585822.1	11.0	42.0	0.0	0.0	1.0	nan	NA
rna-XM_031586188.1	7.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_031586760.1	5.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_031586584.1	6.0	5.0	0.0	1.0	1.0	inf	-0.5454545454545454
rna-XM_031586761.1	2.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836070.2	2.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_031586116.1	12.0	5.0	1.0	0.0	1.0	0.0	0.2941176470588235
rna-XM_012836067.2	5.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012836063.2	1.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031585971.1	8.0	4.0	0.0	1.0	0.38461538461538464	inf	-0.6666666666666666
rna-XM_012836050.2	8.0	4.0	0.0	1.0	0.38461538461538464	inf	-0.6666666666666666
rna-XM_031585823.1	5.0	2.0	2.0	0.0	1.0	0.0	0.2857142857142857
rna-XM_031586231.1	5.0	30.0	0.0	2.0	1.0	inf	-0.14285714285714285
rna-XM_031586015.1	19.0	15.0	2.0	0.0	0.5	0.0	0.4411764705882353
rna-XM_031586112.1	5.0	24.0	3.0	4.0	0.1674573055028463	0.2777777777777778	0.25615763546798026
rna-XM_031586115.1	5.0	24.0	3.0	4.0	0.1674573055028463	0.2777777777777778	0.25615763546798026
rna-XM_031586113.1	5.0	24.0	3.0	4.0	0.1674573055028463	0.2777777777777778	0.25615763546798026
rna-XM_031586111.1	10.0	27.0	3.0	4.0	0.40437440802025687	0.49382716049382713	0.15830115830115826
rna-XM_031586110.1	10.0	27.0	3.0	4.0	0.40437440802025687	0.49382716049382713	0.15830115830115826
rna-XM_031585967.1	1.0	8.0	0.0	2.0	1.0	inf	-0.1111111111111111
rna-XM_012836122.2	1.0	6.0	0.0	2.0	1.0	inf	-0.14285714285714285
rna-XM_012836121.2	1.0	8.0	0.0	2.0	1.0	inf	-0.1111111111111111
rna-XM_012836119.2	5.0	5.0	0.0	2.0	0.4696969696969697	inf	-0.5
rna-XM_031585968.1	2.0	3.0	0.0	1.0	1.0	inf	-0.4
rna-XM_012836055.2	25.0	28.0	0.0	0.0	1.0	nan	NA
rna-XM_012836068.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_031586260.1	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_031586256.1	2.0	4.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_031586258.1	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_031586259.1	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_012836051.2	2.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_012836036.2	7.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_012836037.2	1.0	4.0	1.0	3.0	1.0	0.75	0.04999999999999999
rna-XM_012836056.2	2.0	25.0	0.0	2.0	1.0	inf	-0.07407407407407407
rna-XM_031586567.1	15.0	26.0	1.0	1.0	1.0	0.5769230769230769	0.13414634146341464
rna-XM_012836038.2	2.0	32.0	0.0	5.0	1.0	inf	-0.058823529411764705
rna-XM_031586358.1	7.0	12.0	0.0	1.0	1.0	inf	-0.3684210526315789
rna-XM_012836061.2	7.0	12.0	0.0	1.0	1.0	inf	-0.3684210526315789
rna-XM_031586357.1	7.0	12.0	0.0	1.0	1.0	inf	-0.3684210526315789
rna-XM_012836089.2	4.0	11.0	1.0	1.0	0.5147058823529411	0.36363636363636365	0.23333333333333334
rna-XM_012836052.2	3.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_012836090.2	16.0	10.0	3.0	4.0	0.4220542465814991	2.1333333333333333	-0.18681318681318687
rna-XM_012836091.2	2.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012836048.2	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_012836104.2	11.0	4.0	1.0	0.0	1.0	0.0	0.2666666666666667
rna-XM_031585959.1	13.0	5.0	1.0	0.0	1.0	0.0	0.2777777777777778
rna-XM_012836107.2	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836108.2	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_012836101.2	1.0	19.0	0.0	0.0	1.0	nan	NA
rna-XM_012836103.2	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_031586186.1	4.0	13.0	0.0	2.0	1.0	inf	-0.23529411764705882
rna-XM_031586187.1	4.0	13.0	0.0	2.0	1.0	inf	-0.23529411764705882
rna-XM_012836088.2	27.0	57.0	1.0	7.0	0.4271840973106643	3.3157894736842106	-0.19642857142857145
rna-XM_012836086.2	27.0	57.0	1.0	7.0	0.4271840973106643	3.3157894736842106	-0.19642857142857145
rna-XM_012836087.2	27.0	57.0	1.0	7.0	0.4271840973106643	3.3157894736842106	-0.19642857142857145
rna-XM_012836085.2	27.0	57.0	1.0	7.0	0.4271840973106643	3.3157894736842106	-0.19642857142857145
rna-XM_031586184.1	128.0	50.0	0.0	1.0	0.28491620111731847	inf	-0.7191011235955056
rna-XM_031586183.1	128.0	50.0	0.0	1.0	0.28491620111731847	inf	-0.7191011235955056
rna-XM_031586182.1	129.0	50.0	0.0	1.0	0.2833333333333333	inf	-0.7206703910614525
rna-XM_012836072.2	4.0	17.0	0.0	0.0	1.0	nan	NA
rna-XM_012836074.2	1.0	11.0	0.0	0.0	1.0	nan	NA
rna-XM_012836111.2	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_012836110.2	1.0	12.0	1.0	1.0	0.2571428571428571	0.08333333333333333	0.4230769230769231
rna-XM_012836112.2	0.0	10.0	1.0	2.0	0.23076923076923078	0.0	0.3333333333333333
rna-XM_031586013.1	0.0	10.0	1.0	2.0	0.23076923076923078	0.0	0.3333333333333333
rna-XM_031586014.1	0.0	10.0	1.0	2.0	0.23076923076923078	0.0	0.3333333333333333
rna-XM_012836114.2	0.0	10.0	1.0	2.0	0.23076923076923078	0.0	0.3333333333333333
rna-XM_012836095.2	10.0	7.0	2.0	0.0	0.5087719298245614	0.0	0.4117647058823529
rna-XM_012836094.2	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_031585931.1	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_012836040.2	9.0	2.0	1.0	2.0	0.17582417582417578	9.0	-0.4848484848484849
rna-XM_012836041.2	3.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_012836099.2	18.0	43.0	0.0	4.0	0.5689028713222262	inf	-0.29508196721311475
rna-XM_031586138.1	5.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_031586136.1	5.0	14.0	0.0	2.0	1.0	inf	-0.2631578947368421
rna-XM_031586134.1	5.0	14.0	0.0	3.0	1.0	inf	-0.2631578947368421
rna-XM_012836080.2	5.0	14.0	0.0	3.0	1.0	inf	-0.2631578947368421
rna-XM_031586135.1	5.0	14.0	0.0	3.0	1.0	inf	-0.2631578947368421
rna-XM_031586131.1	14.0	41.0	0.0	2.0	1.0	inf	-0.2545454545454545
rna-XM_031586128.1	14.0	41.0	0.0	2.0	1.0	inf	-0.2545454545454545
rna-XM_031586129.1	14.0	41.0	0.0	2.0	1.0	inf	-0.2545454545454545
rna-XM_012836079.2	14.0	41.0	0.0	2.0	1.0	inf	-0.2545454545454545
rna-XM_031586132.1	14.0	41.0	0.0	2.0	1.0	inf	-0.2545454545454545
rna-XM_031586133.1	10.0	25.0	0.0	0.0	1.0	nan	NA
rna-XM_012836060.2	1.0	5.0	0.0	0.0	1.0	nan	NA
